x	y
76.4340435821634	0.522054351980489
76.4143303354496	0.83538743589125
76.355501484985	1.14377906989263
76.258484796884	1.44236573369218
76.1248102822731	1.72643853723478
75.9565860681008	1.99151748271167
75.7564651507169	2.23342211680221
75.5276035565351	2.44833745891996
75.2736105696109	2.63287416573553
74.9984918110761	2.78412198314554
74.7065860681008	2.89969564271837
74.4024968686277	2.97777247880221
74.0910198809867	3.01712117305117
73.7770672833401	3.01712117305117
73.4655902956991	2.97777247880221
73.161501096226	2.89969564271837
72.8695953532507	2.78412198314554
72.5944765947159	2.63287416573553
72.3404836077917	2.44833745891996
72.1116220136099	2.23342211680221
71.911501096226	1.99151748271167
71.7432768820537	1.72643853723478
71.6096023674428	1.44236573369218
71.5125856793418	1.14377906989263
71.4537568288772	0.835387435891251
71.4340435821634	0.52205435198049
71.4537568288772	0.208721268069729
71.5125856793418	-0.0996703659316472
71.6096023674428	-0.398257029731206
71.7432768820537	-0.682329833273799
71.911501096226	-0.947408778750692
72.1116220136099	-1.18931341284123
72.3404836077917	-1.40422875495898
72.5944765947159	-1.58876546177455
72.8695953532507	-1.74001327918456
73.161501096226	-1.85558693875739
73.4655902956991	-1.93366377484123
73.7770672833401	-1.97301246909019
74.0910198809867	-1.97301246909019
74.4024968686277	-1.93366377484123
74.7065860681008	-1.85558693875739
74.9984918110761	-1.74001327918456
75.2736105696109	-1.58876546177455
75.5276035565351	-1.40422875495898
75.7564651507169	-1.18931341284123
75.9565860681008	-0.947408778750694
76.1248102822731	-0.682329833273801
76.258484796884	-0.398257029731205
76.355501484985	-0.0996703659316491
76.4143303354496	0.208721268069728
