x	y
83.9573292836852	19.0542082092078
83.9376160369714	19.3675412931185
83.8787871865068	19.6759329271199
83.7817704984059	19.9745195909195
83.6480959837949	20.2585923944621
83.4798717696226	20.523671339939
83.2797508522388	20.7655759740295
83.050889258057	20.9804913161473
82.7968962711327	21.1650280229628
82.5217775125979	21.3162758403728
82.2298717696226	21.4318494999457
81.9257825701496	21.5099263360295
81.6143055825085	21.5492750302785
81.300352984862	21.5492750302785
80.9888759972209	21.5099263360295
80.6847867977479	21.4318494999457
80.3928810547726	21.3162758403728
80.1177622962377	21.1650280229628
79.8637693093135	20.9804913161473
79.6349077151317	20.7655759740295
79.4347867977479	20.523671339939
79.2665625835756	20.2585923944621
79.1328880689646	19.9745195909195
79.0358713808637	19.6759329271199
78.977042530399	19.3675412931185
78.9573292836852	19.0542082092078
78.977042530399	18.740875125297
79.0358713808637	18.4324834912956
79.1328880689646	18.1338968274961
79.2665625835756	17.8498240239535
79.4347867977479	17.5847450784766
79.6349077151317	17.3428404443861
79.8637693093135	17.1279251022683
80.1177622962377	16.9433883954527
80.3928810547726	16.7921405780427
80.6847867977479	16.6765669184699
80.9888759972209	16.5984900823861
81.300352984862	16.5591413881371
81.6143055825085	16.5591413881371
81.9257825701496	16.5984900823861
82.2298717696226	16.6765669184699
82.5217775125979	16.7921405780427
82.7968962711327	16.9433883954527
83.050889258057	17.1279251022683
83.2797508522388	17.3428404443861
83.4798717696226	17.5847450784766
83.6480959837949	17.8498240239535
83.7817704984059	18.1338968274961
83.8787871865068	18.4324834912956
83.9376160369714	18.740875125297
