x	y
-8.77361644242033	-2.14138067433558
-8.79332968913413	-1.82804759042482
-8.85215853959875	-1.51965595642344
-8.9491752276997	-1.22106929262389
-9.08284974231067	-0.936996489081293
-9.25107395648296	-0.671917543604398
-9.4511948738668	-0.430012909513859
-9.6800564680486	-0.215097567396108
-9.93404945497284	-0.0305608605805432
-10.2091682135076	0.120686956829468
-10.501073956483	0.236260616402303
-10.805163155956	0.314337452486141
-11.116640143597	0.353686146735098
-11.4305927412436	0.353686146735098
-11.7420697288846	0.314337452486141
-12.0461589283577	0.236260616402303
-12.338064671333	0.120686956829468
-12.6131834298678	-0.0305608605805436
-12.8671764167921	-0.215097567396108
-13.0960380109739	-0.430012909513859
-13.2961589283577	-0.671917543604398
-13.46438314253	-0.936996489081293
-13.598057657141	-1.22106929262389
-13.6950743452419	-1.51965595642344
-13.7539031957065	-1.82804759042482
-13.7736164424203	-2.14138067433558
-13.7539031957065	-2.45471375824634
-13.6950743452419	-2.76310539224772
-13.598057657141	-3.06169205604728
-13.46438314253	-3.34576485958987
-13.2961589283577	-3.61084380506676
-13.0960380109739	-3.8527484391573
-12.8671764167921	-4.06766378127505
-12.6131834298678	-4.25220048809062
-12.338064671333	-4.40344830550063
-12.0461589283577	-4.51902196507347
-11.7420697288846	-4.5970988011573
-11.4305927412436	-4.63644749540626
-11.116640143597	-4.63644749540626
-10.805163155956	-4.5970988011573
-10.501073956483	-4.51902196507347
-10.2091682135076	-4.40344830550063
-9.93404945497283	-4.25220048809062
-9.6800564680486	-4.06766378127505
-9.4511948738668	-3.8527484391573
-9.25107395648296	-3.61084380506676
-9.08284974231067	-3.34576485958987
-8.9491752276997	-3.06169205604728
-8.85215853959875	-2.76310539224772
-8.79332968913413	-2.45471375824634
