x	y
80.1957109919364	9.7875839458552
80.1759977452226	10.100917029766
80.117168894758	10.4093086637673
80.020152206657	10.7078953275669
79.886477692046	10.9919681311095
79.7182534778737	11.2570470765864
79.5181325604899	11.4989517106769
79.2892709663081	11.7138670527947
79.0352779793839	11.8984037596102
78.7601592208491	12.0496515770203
78.4682534778737	12.1652252365931
78.1641642784007	12.2433020726769
77.8526872907597	12.2826507669259
77.5387346931131	12.2826507669259
77.2272577054721	12.2433020726769
76.923168505999	12.1652252365931
76.6312627630237	12.0496515770203
76.3561440044889	11.8984037596102
76.1021510175647	11.7138670527947
75.8732894233829	11.4989517106769
75.673168505999	11.2570470765864
75.5049442918267	10.9919681311095
75.3712697772158	10.7078953275669
75.2742530891148	10.4093086637673
75.2154242386502	10.100917029766
75.1957109919364	9.7875839458552
75.2154242386502	9.47425086194444
75.2742530891148	9.16585922794306
75.3712697772158	8.86727256414351
75.5049442918267	8.58319976060091
75.673168505999	8.31812081512402
75.8732894233829	8.07621618103348
76.1021510175647	7.86130083891573
76.3561440044889	7.67676413210016
76.6312627630237	7.52551631469015
76.923168505999	7.40994265511732
77.2272577054721	7.33186581903348
77.5387346931131	7.29251712478452
77.8526872907597	7.29251712478452
78.1641642784007	7.33186581903348
78.4682534778737	7.40994265511732
78.7601592208491	7.52551631469015
79.0352779793839	7.67676413210016
79.2892709663081	7.86130083891573
79.5181325604899	8.07621618103348
79.7182534778737	8.31812081512402
79.886477692046	8.58319976060091
80.020152206657	8.86727256414351
80.117168894758	9.16585922794306
80.1759977452226	9.47425086194444
