x	y
5.52502532058901	5.70859620671481
5.50531207387521	6.02192929062557
5.44648322341059	6.33032092462694
5.34946653530964	6.6289075884265
5.21579202069867	6.9129803919691
5.04756780652638	7.17805933744599
4.84744688914254	7.41996397153653
4.61858529496074	7.63487931365428
4.3645923080365	7.81941602046984
4.08947354950169	7.97066383787986
3.79756780652638	8.08623749745269
3.49347860705332	8.16431433353653
3.18200161941229	8.20366302778549
2.86804902176573	8.20366302778549
2.5565720341247	8.16431433353653
2.25248283465164	8.08623749745269
1.96057709167633	7.97066383787986
1.68545833314152	7.81941602046984
1.43146534621729	7.63487931365428
1.20260375203548	7.41996397153653
1.00248283465164	7.17805933744599
0.834258620479352	6.91298039196909
0.700584105868383	6.6289075884265
0.603567417767434	6.33032092462695
0.544738567302816	6.02192929062557
0.525025320589011	5.70859620671481
0.544738567302816	5.39526312280405
0.603567417767433	5.08687148880267
0.700584105868382	4.78828482500311
0.834258620479352	4.50421202146052
1.00248283465164	4.23913307598363
1.20260375203548	3.99722844189309
1.43146534621729	3.78231309977533
1.68545833314152	3.59777639295977
1.96057709167633	3.44652857554976
2.25248283465164	3.33095491597692
2.5565720341247	3.25287807989309
2.86804902176573	3.21352938564413
3.18200161941229	3.21352938564413
3.49347860705332	3.25287807989309
3.79756780652638	3.33095491597692
4.08947354950169	3.44652857554976
4.3645923080365	3.59777639295977
4.61858529496073	3.78231309977533
4.84744688914254	3.99722844189308
5.04756780652638	4.23913307598362
5.21579202069867	4.50421202146052
5.34946653530964	4.78828482500311
5.44648322341059	5.08687148880267
5.5053120738752	5.39526312280405
