x1 y1 x2 y2 x3 y3 x4 y4 x5 y5 x6 y6 x7 y7
2.5 1.25 16.4174063627572 18.3535872705611 17.1472072242184 24.5950697635757 16.8011047405887 29.7669696237242 19.630525657624 37.0466679353587 46.1782686418406 53.6018081764404 55.8111652180306 58.352292992622
2.5 -1.25 18.2332536901303 16.6352454874249 18.9595260987603 22.87300696072 18.6113409964831 28.0427176996002 21.4315426844282 35.3127885655174 47.9953388331272 51.8847595691093 57.6298089231301 56.6369110893998
5.83333333333333 -1.25 20.5243760676453 19.0563752572557 21.2556098359013 25.2894321267759 20.9103435619819 30.4563660407927 23.7433818442167 37.7141446012563 50.2847369762354 54.3075198241581 59.916984794093 59.0617693628659
7.5 1.53080849893419e-16 20.7620135927163 21.1261110337393 21.4974922672008 27.3586761112316 21.154726716784 32.525316173451 23.9987929107088 39.7817623040464 50.5209009521461 56.377424255348 60.1512508770246 61.1318894512099
5.83333333333333 1.25 18.7085287402722 20.774717040392 19.4432909613594 27.0114949296316 19.1001073060875 32.1806179649167 21.9423648174125 39.4480239710976 48.4676667849487 56.0245684314892 58.0983410889935 60.777151266088
2.5 1.25 16.4174063627572 18.3535872705611 17.1472072242184 24.5950697635757 16.8011047405887 29.7669696237242 19.630525657624 37.0466679353587 46.1782686418406 53.6018081764404 55.8111652180306 58.352292992622
