x1 y1 x2 y2 x3 y3 x4 y4 x5 y5 x6 y6 x7 y7
1.25 57.5 18.3535824748295 43.5825989015161 24.5950754762105 42.8526474108759 29.7671934811689 43.1973339071683 37.0474903924804 40.3686673571899 53.6023983410995 13.8219294051701 58.3523735755327 4.18889385320462
-1.25 57.5 16.6352402186868 41.7667520217505 22.8730050710295 41.040335760083 28.0429449480493 41.3870944213446 35.3136872956515 38.5675769037626 51.8853516488045 12.0048574042635 56.6369913930658 2.37025041149458
-1.25 54.1666666666667 19.0563693917076 39.4756290135603 25.28942060542 38.7442418865083 30.4565975958142 39.0880963771852 37.7151412335545 36.2558394413242 54.3081143166801 9.71546181453684 59.0618493153458 0.083074168205324
3.06161699786838e-16 52.5 21.1261051062894 39.2379909493479 27.3586635752058 38.5023507751174 32.5255481862564 38.8437170980173 39.7827697509204 36.0005159368186 56.3780189967653 9.47930002012686 61.1319693677193 -0.151192232584286
1.25 54.1666666666667 20.7747116478503 41.2914758933259 27.011491010601 40.5565535373012 32.1808461289337 40.8983358630089 39.4489443303834 38.0569298947514 56.025161008975 11.5325338154435 60.7772314978128 1.90171760991536
1.25 57.5 18.3535824748295 43.5825989015161 24.5950754762105 42.8526474108759 29.7671934811689 43.1973339071683 37.0474903924804 40.3686673571899 53.6023983410995 13.8219294051701 58.3523735755327 4.18889385320462
