0	58.3346710622872
2	58.0708900219148
4	57.6469970191942
6	56.8233413714199
8	55.8748456457217
10	54.7319870284397
12	53.2560133551897
14	51.1499167638089
16	48.540289497222
18	45.4314103200275
20	41.722342253685
22	37.7212270643167
24	33.8655003335806
26	30.8939780294756
28	28.9720941165426
30	27.8626856074196
32	27.1231151473491
34	26.7808830935699
36	26.6893699910821
38	26.7006788247817
40	26.7216826314181
42	26.7581013029173
44	26.7900941112172
46	26.8279105102978
48	26.8620822791352
50	26.934961242799
52	26.9895156494719
54	27.0543785047374
56	27.1725849894423
58	27.2634880368987
60	27.3456732697942
62	27.4481066286894
64	27.5416604375948
66	27.6486345978105
68	27.7269148839215
70	27.833237531725
72	27.9746665199617
74	28.1292843351539
76	28.2751356939237
78	28.4267891475694
80	28.5469434279545
82	28.667054332913
84	28.7805678767211
86	28.9309935045681
88	29.0174985728028
90	29.0972645986237
92	29.1254719490541
94	29.1108880269952
96	29.072955638492
98	29.0785260683847
100	29.061171707317
102	29.0140417292469
104	28.9193231938677
106	28.8325303721441
108	28.7121620837298
110	28.4896093673527
112	28.3327893386229
114	28.0624860054691
116	27.7799230599673
118	27.2121805426566
120	26.2201479919087
122	24.9146512634067
124	23.3464814140715
126	21.6144292785022
128	19.684407715806
130	17.599577664932
132	15.4060000757492
134	13.1533258380853
136	10.819857260794
138	8.64156947745924
140	6.78321643053405
142	5.24041389322153
144	4.2291980815317
146	3.46286398175577
148	2.84647862921239
150	2.48200228282873
152	2.16936053659771
154	2.02843201492288
156	1.87361112658415
158	1.80365980323556
160	1.88525390639105
162	1.70484529070724
164	1.64820065872283
166	1.67898076254056
168	1.68476032613816
170	1.63753533675134
172	1.67837278951701
174	1.60645142486464
176	1.6775029572911
178	1.56742407808054
180	1.53941638317294
182	1.53239214026228
184	1.63263776915211
186	1.54899712623719
188	1.55405506892251
190	1.44941506229962
192	1.33916993364772
194	1.34166149769259
196	1.27465733623754
198	1.05809546156107
200	1.16004488277676
202	1.00316067084518
204	1.28654638752183
206	1.23350982927196
208	1.22766323484158
210	1.14408946311365
212	1.17498749658777
214	1.18987883843805
216	1.34528114838897
218	1.29777498893266
220	1.40087437929006
222	1.54760017482094
224	1.63971570743993
226	1.7654286828908
228	1.66848611324924
230	1.70474255955478
232	1.88084992104211
234	1.7978111836764
236	2.00786442572938
238	2.02620252217069
240	1.95218540556478
242	2.01701028809429
244	2.11970436367849
246	2.20874057417557
248	2.23581126741004
250	2.25054690634258
252	2.35811500555341
254	2.39262071262945
256	2.40779465338078
258	2.26271179266197
260	2.39788940790589
262	2.34152215002188
264	2.39414133328928
266	2.33835395536333
268	2.33535939028759
270	2.48016518657044
272	2.36748265890346
274	2.38077030387107
276	2.47378972991693
278	2.30221789632379
280	2.29940542466699
282	2.21760033949648
284	2.31763931816307
286	2.23695493786724
288	2.20648663492424
290	2.24662006505974
292	2.1171841032182
294	2.03105218841784
296	1.87773008403628
298	1.99223026958358
300	1.87458066669941
