0	32.9693424397442
2	32.7615899240185
4	30.5476178474766
6	27.8848083956683
8	24.8049429116671
10	21.2274433283439
12	17.7208495447515
14	14.5981573172322
16	11.8461815364021
18	9.47145260952049
20	7.5151003667409
22	6.08928581815403
24	5.44321521158857
26	5.54459912261026
28	5.96946905297843
30	6.60160464117605
32	7.3538721318851
34	8.15193078520631
36	8.94782404950315
38	9.71470060696935
40	10.4388021086976
42	11.113995110788
44	11.7384613202743
46	12.3128593055635
48	12.8391594917981
50	13.3201065721514
52	13.7586854265671
54	14.1579435253173
56	14.5206769294519
58	14.8501294184166
60	15.1497827962353
62	15.4214355175425
64	15.6677158205068
66	15.8913341631407
68	16.0938197174087
70	16.2769835407375
72	16.4434875950653
74	16.5946506393301
76	16.7312129157299
78	16.8546531819489
80	16.9659393195934
82	17.0666864007703
84	17.1578690318549
86	17.2405489904031
88	17.3156795733875
90	17.3836004334613
92	17.4452182674265
94	17.5010557684471
96	17.5513301084025
98	17.5968059520673
100	17.6379426844365
102	17.6751506749284
104	17.708799143798
106	17.7392290040792
108	17.7670515701233
110	17.7923398841146
112	17.81515258531
114	17.8354953686174
116	17.8542593486741
118	17.8712343373897
120	17.8860969764661
122	17.8997346735728
124	17.9120887520842
126	17.9232231932372
128	17.9328422895109
130	17.9422119566821
132	17.9509045400044
134	17.9585109838176
136	17.9649939104544
138	17.9709694800766
140	17.9763326541822
142	17.9815639937704
144	17.9863200813354
146	17.9898636171775
148	17.9930528367141
150	17.9966634603702
152	18.0000376817821
154	18.0022428150056
156	18.0042551887282
158	18.0060935669592
160	18.007805396047
162	18.0093574263592
164	18.010645180642
166	18.012074814285
168	18.0138162519336
170	18.0154625201265
172	18.0167901425555
174	18.0179621203253
176	18.019036308934
178	18.0199950354797
180	18.0209714600867
182	18.0212518149293
184	18.021844220696
186	18.0226284320328
188	18.0233008009359
190	18.0234494226332
192	18.0236246401161
194	18.024091076169
196	18.02489935624
198	18.0252582918702
200	18.0259222578348
202	18.0263536774941
204	18.0265034634498
206	18.0265151457907
208	18.0266784022011
210	18.0268988239901
212	18.0271014238448
214	18.0272498451911
216	18.0273749140299
218	18.0274771032549
220	18.0275578916166
222	18.027616119035
224	18.0276550231512
226	18.0276799513497
228	18.0276942697744
230	18.0277010855855
232	18.0277043063588
234	18.0277468720648
236	18.0277505727561
238	18.0277514170931
240	18.0277476284715
242	18.0277442387817
244	18.0277429634965
246	18.0277426743646
248	18.0275385689035
250	18.0273862955762
252	18.0273571368432
254	18.0275018081173
256	18.0271314978473
258	18.02666352997
260	18.0262692305523
262	18.0261842720197
264	18.0259393984834
266	18.0255652468883
268	18.0251843670255
270	18.0248372881403
272	18.0245228416858
274	18.0242633291424
276	18.0240680688468
278	18.0240406978825
280	18.0241282573509
282	18.0244925032493
284	18.0248756663571
286	18.0248120617581
288	18.0247297423651
290	18.0244970485154
292	18.0244352685988
294	18.0243403161516
296	18.0243900783213
298	18.0242474929131
300	18.0239742388676
