-2.4855125315188 -0.539983854722864
-2.13629673824742 -0.331540997668762
-1.77334955318518 -0.0886701367033341
-1.39843910218628 0.183134308784702
-1.01293127410411 0.477267294392959
-0.617667824838856 0.786439100095383
-0.21293127410411 1.10300515455388
0.201560897813724 1.41920228628449
0.626650446814824 1.72729186225485
1.06370326175258 2.01960001150113
1.5144874684812 2.28844327002333
1.98086173948416 2.52595640755657
2.4641477842665 2.72392774153472
2.9641456127061 2.87390143959783
3.47805362562257 2.96791337158323
4 3
4.52194637437743 2.96791337158323
5.0358543872939 2.87390143959783
5.5358522157335 2.72392774153472
6.01913826051584 2.52595640755657
6.4855125315188 2.28844327002333
6.93629673824742 2.01960001150113
7.37334955318518 1.72729186225485
7.79843910218627 1.41920228628449
8.21293127410411 1.10300515455388
8.61766782483886 0.786439100095384
9.01293127410411 0.477267294392959
9.39843910218628 0.183134308784702
9.77334955318518 -0.0886701367033331
10.1362967382474 -0.331540997668762
10.4855125315188 -0.539983854722864
10.8191382605158 -0.710111569943222
11.1358522157335 -0.840098355218751
11.4358543872939 -0.930324625582785
11.7219463743774 -0.982839990797321
12 -1
12.2780536256226 -0.982839990797321
12.5641456127061 -0.930324625582786
12.8641477842665 -0.840098355218752
13.1808617394842 -0.710111569943223
13.5144874684812 -0.539983854722865
13.8637032617526 -0.331540997668764
14.2266504468148 -0.0886701367033345
14.6015608978137 0.183134308784702
14.9870687258959 0.47726729439296
15.3823321751611 0.786439100095383
15.7870687258959 1.10300515455388
16.2015608978137 1.41920228628449
16.6266504468148 1.72729186225485
17.0637032617526 2.01960001150113
17.5144874684812 2.28844327002333
