x	y
10.3570878650379	63.4366461801956
10.3585469519204	63.4363187865522
10.3588287449093	63.4358121124435
10.358485383122	63.4353388835781
10.3577228131805	63.4351856199241
10.356988152024	63.4353708542626
10.3566629137744	63.4358745595111
10.3570537143083	63.4363677854434
